id,event_id,timestamp,source_ip,dest_ip,port,protocol,threat_type,severity,attack_category,confidence,details,dataset,country,city,latitude,longitude,dest_country,dest_city,dest_latitude,dest_longitude
872,85122,13:52:15,242.147.5.108,151.141.170.68,25,DNS,Malware Download,Critical,Network,0.92,Detected Malware Download from internal source,Rapid7 Project Sonar,South Africa,Johannesburg,-26.2041,28.0473,United States,New York,40.7128,-74.006
871,22076,13:52:15,237.162.135.121,203.165.239.159,80,TCP,Privilege Escalation,Critical,Network,0.99,Detected Privilege Escalation from external source,Abuse.ch Threat Feeds,Singapore,Singapore,1.3521,103.8198,United States,San Francisco,37.7749,-122.4194
870,77400,13:52:15,27.205.197.139,85.58.194.92,445,HTTPS,Port Scan,Critical,DNS,0.95,Detected Port Scan from internal source,Shadowserver Foundation Public Datasets,Canada,Toronto,43.65107,-79.347015,United States,New York,40.7128,-74.006
869,63444,13:52:13,46.151.2.129,227.240.47.65,5432,HTTP,Ransomware,Critical,Web,1.0,Detected Ransomware from external source,GreyNoise Attack Source Intelligence,Singapore,Singapore,1.3521,103.8198,Germany,Frankfurt,50.1109,8.6821
868,31664,13:52:13,123.194.99.81,118.60.231.255,25,TCP,DNS Tunneling,Critical,Endpoint,1.0,Detected DNS Tunneling from external source,GreyNoise Attack Source Intelligence,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
867,14999,13:52:13,192.205.211.117,19.34.244.206,21,TCP,XSS Attempt,Critical,Network,0.99,Detected XSS Attempt from external source,CAIDA UCSD Network Telescope,Singapore,Singapore,1.3521,103.8198,United States,New York,40.7128,-74.006
866,60659,13:52:11,21.174.148.56,50.141.101.53,139,TCP,Data Exfiltration,High,Email,0.76,Detected Data Exfiltration from external source,CERT NetFlow & Incident Datasets,Germany,Frankfurt,50.1109,8.6821,Brazil,São Paulo,-23.5505,-46.6333
865,82540,13:52:11,24.115.164.7,196.14.128.10,445,ICMP,Port Scan,Critical,Application,0.99,Detected Port Scan from external source,CIRT Threat Intelligence Feeds,Germany,Frankfurt,50.1109,8.6821,United Kingdom,London,51.5074,-0.1278
864,97626,13:52:11,31.73.17.160,239.59.191.240,21,HTTP,Privilege Escalation,Critical,Application,1.0,Detected Privilege Escalation from external source,Shadowserver Foundation Public Datasets,Japan,Tokyo,35.6895,139.6917,South Africa,Johannesburg,-26.2041,28.0473
863,23750,13:52:11,195.125.87.125,33.32.233.158,443,UDP,Zero-Day Exploit,Critical,Application,0.93,Detected Zero-Day Exploit from external source,CAIDA UCSD Network Telescope,Brazil,São Paulo,-23.5505,-46.6333,United States,New York,40.7128,-74.006
862,32883,13:52:11,38.71.30.181,33.130.122.222,5432,HTTPS,Man-in-the-Middle,Critical,DNS,1.0,Detected Man-in-the-Middle from external source,RIPE Atlas Measurement Data,United Kingdom,London,51.5074,-0.1278,Germany,Frankfurt,50.1109,8.6821
861,48036,13:52:11,3.116.152.233,161.190.220.115,21,HTTP,XSS Attempt,Critical,Endpoint,0.99,Detected XSS Attempt from internal source,Honeynet Project Honeypot Datasets,India,Mumbai,19.076,72.8777,United States,San Francisco,37.7749,-122.4194
860,60125,13:52:11,166.159.138.73,170.82.127.99,22,ICMP,Privilege Escalation,Critical,Email,0.88,Detected Privilege Escalation from internal source,Rapid7 Project Sonar,India,Bengaluru,12.9716,77.5946,Germany,Frankfurt,50.1109,8.6821
859,27901,13:52:11,46.159.118.236,213.230.234.202,8080,DNS,Brute Force,Critical,Network,1.0,Detected Brute Force from internal source,Shadowserver Foundation Public Datasets,Japan,Tokyo,35.6895,139.6917,Brazil,São Paulo,-23.5505,-46.6333
858,63899,13:52:11,215.110.129.18,189.131.145.158,443,UDP,Data Exfiltration,Critical,Web,0.94,Detected Data Exfiltration from internal source,MAWI Packet Trace Archive,Germany,Frankfurt,50.1109,8.6821,India,Bengaluru,12.9716,77.5946
857,81509,13:52:11,14.185.239.134,169.30.223.245,3306,HTTPS,Ransomware,Critical,Web,0.99,Detected Ransomware from internal source,Shadowserver Foundation Public Datasets,India,Bengaluru,12.9716,77.5946,Brazil,São Paulo,-23.5505,-46.6333
856,27482,13:52:11,46.77.89.4,20.64.26.136,3306,UDP,Phishing,Critical,DNS,0.99,Detected Phishing from external source,DShield / SANS Internet Storm Center Logs,United States,San Francisco,37.7749,-122.4194,India,Bengaluru,12.9716,77.5946
855,72610,13:52:11,196.71.154.238,63.193.96.246,22,HTTPS,Port Scan,Critical,DNS,0.99,Detected Port Scan from external source,Spamhaus DROP / EDROP Threat Feeds,Brazil,São Paulo,-23.5505,-46.6333,India,Mumbai,19.076,72.8777
854,80740,13:52:09,211.182.178.177,147.96.129.43,21,TCP,DNS Tunneling,Medium,DNS,0.64,Detected DNS Tunneling from internal source,Shadowserver Foundation Public Datasets,India,Mumbai,19.076,72.8777,Brazil,São Paulo,-23.5505,-46.6333
853,19470,13:52:09,11.29.118.243,61.233.214.10,139,ICMP,Privilege Escalation,Critical,DNS,0.97,Detected Privilege Escalation from external source,MAWI Packet Trace Archive,South Africa,Johannesburg,-26.2041,28.0473,Singapore,Singapore,1.3521,103.8198
852,20603,13:52:09,110.153.12.41,243.98.5.236,445,TCP,Malware Download,Critical,Network,0.96,Detected Malware Download from internal source,DShield / SANS Internet Storm Center Logs,Brazil,São Paulo,-23.5505,-46.6333,Canada,Toronto,43.65107,-79.347015
851,53491,13:52:09,34.48.26.148,177.20.33.93,53,HTTPS,XSS Attempt,Critical,Network,0.94,Detected XSS Attempt from internal source,Abuse.ch Threat Feeds,Germany,Frankfurt,50.1109,8.6821,India,Mumbai,19.076,72.8777
850,21853,13:52:09,119.166.88.42,65.228.128.215,53,TCP,XSS Attempt,Critical,Application,1.0,Detected XSS Attempt from internal source,CERT NetFlow & Incident Datasets,Brazil,São Paulo,-23.5505,-46.6333,United Kingdom,London,51.5074,-0.1278
849,93608,13:52:09,77.117.254.229,201.16.230.177,22,ICMP,Data Exfiltration,Critical,Network,0.99,Detected Data Exfiltration from external source,Team Cymru Malware & ASN Intelligence,Japan,Tokyo,35.6895,139.6917,United Kingdom,London,51.5074,-0.1278
848,31692,13:52:09,78.105.214.196,238.73.220.180,3306,TCP,Brute Force,Critical,Web,0.94,Detected Brute Force from external source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,Singapore,Singapore,1.3521,103.8198
847,59744,13:52:09,123.230.246.44,102.210.188.126,25,HTTP,Privilege Escalation,Critical,Endpoint,0.99,Detected Privilege Escalation from external source,CERT NetFlow & Incident Datasets,Australia,Sydney,-33.8688,151.2093,Brazil,São Paulo,-23.5505,-46.6333
846,86577,13:52:09,153.111.240.124,166.85.182.80,8080,HTTP,Botnet Activity,High,Endpoint,0.71,Detected Botnet Activity from external source,Spamhaus DROP / EDROP Threat Feeds,South Africa,Johannesburg,-26.2041,28.0473,United States,San Francisco,37.7749,-122.4194
845,83288,13:52:09,244.127.216.29,24.158.184.44,80,DNS,DDoS Attack,Medium,Web,0.57,Detected DDoS Attack from internal source,GreyNoise Attack Source Intelligence,Germany,Frankfurt,50.1109,8.6821,India,Bengaluru,12.9716,77.5946
844,75657,13:52:09,76.138.65.120,114.150.99.24,8080,HTTPS,Port Scan,Critical,Network,1.0,Detected Port Scan from external source,CERT NetFlow & Incident Datasets,India,Mumbai,19.076,72.8777,India,Bengaluru,12.9716,77.5946
843,34571,13:52:09,43.129.146.92,34.241.165.72,123,UDP,Ransomware,Critical,Endpoint,0.91,Detected Ransomware from external source,Team Cymru Malware & ASN Intelligence,India,Bengaluru,12.9716,77.5946,Germany,Frankfurt,50.1109,8.6821
842,99739,13:52:09,233.49.152.126,248.70.152.115,25,DNS,Phishing,Critical,Endpoint,1.0,Detected Phishing from internal source,FireHOL IP Blacklist Aggregator Feeds,India,Bengaluru,12.9716,77.5946,United Kingdom,London,51.5074,-0.1278
841,89112,13:52:08,180.115.126.234,28.205.227.104,443,HTTP,XSS Attempt,Critical,Endpoint,0.97,Detected XSS Attempt from external source,Honeynet Project Honeypot Datasets,India,Mumbai,19.076,72.8777,United Kingdom,London,51.5074,-0.1278
840,65695,13:52:08,211.52.197.33,105.240.192.146,5432,ICMP,SQL Injection,Critical,Web,0.92,Detected SQL Injection from external source,Team Cymru Malware & ASN Intelligence,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
839,26778,13:52:08,47.52.17.248,90.236.241.237,123,ICMP,Zero-Day Exploit,Critical,Web,0.98,Detected Zero-Day Exploit from internal source,Spamhaus DROP / EDROP Threat Feeds,South Africa,Johannesburg,-26.2041,28.0473,Canada,Toronto,43.65107,-79.347015
838,96287,13:52:08,48.177.36.76,250.224.60.224,80,ICMP,Data Exfiltration,Critical,Web,1.0,Detected Data Exfiltration from internal source,FireHOL IP Blacklist Aggregator Feeds,United States,New York,40.7128,-74.006,India,Mumbai,19.076,72.8777
837,49702,13:52:08,126.189.167.175,141.185.205.148,21,ICMP,Brute Force,Critical,Email,0.98,Detected Brute Force from external source,FireHOL IP Blacklist Aggregator Feeds,Australia,Sydney,-33.8688,151.2093,Canada,Toronto,43.65107,-79.347015
836,17378,13:52:08,27.162.13.66,42.177.167.207,445,HTTPS,DNS Tunneling,Critical,Email,0.93,Detected DNS Tunneling from external source,RIPE Atlas Measurement Data,Australia,Sydney,-33.8688,151.2093,India,Mumbai,19.076,72.8777
835,19864,13:52:06,39.204.17.188,158.225.66.54,123,DNS,DDoS Attack,Medium,Application,0.56,Detected DDoS Attack from internal source,Abuse.ch Threat Feeds,India,Bengaluru,12.9716,77.5946,Japan,Tokyo,35.6895,139.6917
834,39999,13:52:06,69.110.170.53,6.132.37.137,80,HTTPS,Botnet Activity,Critical,Application,0.9,Detected Botnet Activity from internal source,CERT NetFlow & Incident Datasets,United States,New York,40.7128,-74.006,United Kingdom,London,51.5074,-0.1278
833,72998,13:52:06,131.158.233.14,197.79.187.60,22,ICMP,Zero-Day Exploit,Critical,Email,0.99,Detected Zero-Day Exploit from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,South Africa,Johannesburg,-26.2041,28.0473,India,Mumbai,19.076,72.8777
832,97834,13:52:06,156.101.161.255,46.65.107.203,445,UDP,Privilege Escalation,Critical,Network,0.93,Detected Privilege Escalation from internal source,Abuse.ch Threat Feeds,United States,San Francisco,37.7749,-122.4194,India,Mumbai,19.076,72.8777
831,70834,13:52:06,91.108.48.94,64.131.136.152,80,TCP,DDoS Attack,Critical,Application,1.0,Detected DDoS Attack from internal source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,Australia,Sydney,-33.8688,151.2093
830,90684,13:52:06,54.57.39.192,109.240.87.250,443,ICMP,Ransomware,Critical,Application,1.0,Detected Ransomware from external source,Abuse.ch Threat Feeds,United States,San Francisco,37.7749,-122.4194,Singapore,Singapore,1.3521,103.8198
829,48919,13:52:06,145.116.134.19,204.141.143.92,80,UDP,Brute Force,Critical,DNS,0.99,Detected Brute Force from external source,Team Cymru Malware & ASN Intelligence,United Kingdom,London,51.5074,-0.1278,United States,San Francisco,37.7749,-122.4194
828,30102,13:52:06,16.136.176.92,237.66.193.45,80,HTTP,Zero-Day Exploit,Critical,Web,0.91,Detected Zero-Day Exploit from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Singapore,Singapore,1.3521,103.8198,United Kingdom,London,51.5074,-0.1278
827,43489,13:52:06,163.36.165.88,108.211.140.21,53,ICMP,DDoS Attack,Low,Application,0.47,Detected DDoS Attack from internal source,Honeynet Project Honeypot Datasets,Canada,Toronto,43.65107,-79.347015,United Kingdom,London,51.5074,-0.1278
826,55547,13:52:06,88.2.64.207,225.213.188.44,445,HTTPS,Privilege Escalation,Critical,DNS,1.0,Detected Privilege Escalation from internal source,DShield / SANS Internet Storm Center Logs,Singapore,Singapore,1.3521,103.8198,Canada,Toronto,43.65107,-79.347015
825,95978,13:52:06,114.246.57.180,5.228.57.128,139,TCP,Zero-Day Exploit,Critical,DNS,0.99,Detected Zero-Day Exploit from internal source,MAWI Packet Trace Archive,Germany,Frankfurt,50.1109,8.6821,Singapore,Singapore,1.3521,103.8198
824,96447,13:52:06,16.142.182.155,1.62.207.160,139,DNS,XSS Attempt,Critical,Web,0.99,Detected XSS Attempt from external source,Team Cymru Malware & ASN Intelligence,Brazil,São Paulo,-23.5505,-46.6333,Germany,Frankfurt,50.1109,8.6821
823,69147,13:52:06,108.33.112.97,235.172.86.68,5432,HTTPS,Phishing,Critical,Web,0.92,Detected Phishing from external source,Honeynet Project Honeypot Datasets,United States,New York,40.7128,-74.006,India,Mumbai,19.076,72.8777
822,34523,13:52:06,118.120.191.24,238.115.146.221,80,HTTP,Port Scan,Critical,Email,0.99,Detected Port Scan from internal source,Rapid7 Project Sonar,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
821,45913,13:52:06,90.144.186.52,121.200.15.227,123,DNS,Port Scan,Critical,Network,0.95,Detected Port Scan from external source,CAIDA UCSD Network Telescope,India,Mumbai,19.076,72.8777,Singapore,Singapore,1.3521,103.8198
820,34090,13:52:06,126.121.121.253,33.61.145.61,123,HTTPS,Man-in-the-Middle,High,Web,0.84,Detected Man-in-the-Middle from external source,DShield / SANS Internet Storm Center Logs,United States,San Francisco,37.7749,-122.4194,Germany,Frankfurt,50.1109,8.6821
819,49769,13:52:06,68.81.216.250,107.25.3.191,22,ICMP,Ransomware,Critical,DNS,0.98,Detected Ransomware from internal source,CIRT Threat Intelligence Feeds,India,Bengaluru,12.9716,77.5946,Japan,Tokyo,35.6895,139.6917
818,68182,13:52:06,40.186.2.127,147.239.84.71,123,TCP,DNS Tunneling,Critical,Web,1.0,Detected DNS Tunneling from internal source,FireHOL IP Blacklist Aggregator Feeds,India,Mumbai,19.076,72.8777,India,Bengaluru,12.9716,77.5946
817,95616,13:52:06,47.125.3.110,116.235.243.141,53,TCP,DDoS Attack,Critical,Application,0.94,Detected DDoS Attack from external source,Spamhaus DROP / EDROP Threat Feeds,India,Bengaluru,12.9716,77.5946,India,Mumbai,19.076,72.8777
816,57428,13:52:06,94.214.246.220,202.176.218.65,3306,TCP,Brute Force,Critical,Web,0.95,Detected Brute Force from internal source,FireHOL IP Blacklist Aggregator Feeds,United Kingdom,London,51.5074,-0.1278,India,Bengaluru,12.9716,77.5946
815,35115,13:52:06,150.185.175.48,219.202.171.151,139,DNS,Privilege Escalation,Critical,Application,0.99,Detected Privilege Escalation from external source,GreyNoise Attack Source Intelligence,India,Mumbai,19.076,72.8777,United States,New York,40.7128,-74.006
814,12779,13:52:04,28.116.148.239,72.195.64.203,443,TCP,Malware Download,Critical,Email,0.92,Detected Malware Download from internal source,Abuse.ch Threat Feeds,Australia,Sydney,-33.8688,151.2093,Australia,Sydney,-33.8688,151.2093
813,48063,13:52:04,248.153.9.123,64.24.80.219,445,DNS,DNS Tunneling,Critical,Web,0.99,Detected DNS Tunneling from internal source,GreyNoise Attack Source Intelligence,United States,San Francisco,37.7749,-122.4194,South Africa,Johannesburg,-26.2041,28.0473
812,71476,13:52:04,71.193.60.239,221.201.235.86,80,HTTPS,Malware Download,Critical,Email,1.0,Detected Malware Download from external source,CERT NetFlow & Incident Datasets,United States,New York,40.7128,-74.006,Australia,Sydney,-33.8688,151.2093
811,41702,13:52:04,113.194.144.249,54.32.211.38,3306,TCP,Man-in-the-Middle,Critical,Web,1.0,Detected Man-in-the-Middle from external source,Team Cymru Malware & ASN Intelligence,Japan,Tokyo,35.6895,139.6917,South Africa,Johannesburg,-26.2041,28.0473
810,76846,13:52:04,11.109.228.251,101.97.243.92,21,HTTP,DDoS Attack,Critical,Application,0.99,Detected DDoS Attack from external source,CAIDA UCSD Network Telescope,Singapore,Singapore,1.3521,103.8198,United States,San Francisco,37.7749,-122.4194
809,38496,13:52:04,104.121.110.189,57.255.50.170,25,HTTPS,Zero-Day Exploit,Critical,Endpoint,1.0,Detected Zero-Day Exploit from external source,Shadowserver Foundation Public Datasets,India,Bengaluru,12.9716,77.5946,Germany,Frankfurt,50.1109,8.6821
808,70577,13:52:04,117.215.124.236,143.203.125.186,80,DNS,Data Exfiltration,Critical,Network,1.0,Detected Data Exfiltration from external source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,India,Mumbai,19.076,72.8777
807,80281,13:52:04,127.66.214.226,174.116.23.197,80,HTTP,Man-in-the-Middle,Critical,Email,0.97,Detected Man-in-the-Middle from external source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,Canada,Toronto,43.65107,-79.347015
806,45637,13:52:04,169.22.111.104,5.51.110.254,8080,DNS,SQL Injection,Critical,DNS,0.99,Detected SQL Injection from external source,Abuse.ch Threat Feeds,United Kingdom,London,51.5074,-0.1278,United States,New York,40.7128,-74.006
805,23343,13:52:04,117.230.253.209,206.155.162.73,21,HTTPS,SQL Injection,Critical,Email,1.0,Detected SQL Injection from internal source,Honeynet Project Honeypot Datasets,Singapore,Singapore,1.3521,103.8198,United States,San Francisco,37.7749,-122.4194
804,71415,13:52:04,114.60.49.32,46.178.164.91,25,HTTPS,Port Scan,Critical,Web,0.99,Detected Port Scan from internal source,DShield / SANS Internet Storm Center Logs,Germany,Frankfurt,50.1109,8.6821,Japan,Tokyo,35.6895,139.6917
803,83404,13:52:02,99.221.197.150,237.132.237.235,8080,TCP,Ransomware,High,Web,0.84,Detected Ransomware from internal source,Team Cymru Malware & ASN Intelligence,United States,San Francisco,37.7749,-122.4194,Canada,Toronto,43.65107,-79.347015
802,84502,13:52:02,53.164.14.44,186.43.192.83,53,HTTP,Malware Download,Critical,Endpoint,0.87,Detected Malware Download from external source,CAIDA UCSD Network Telescope,Japan,Tokyo,35.6895,139.6917,United States,New York,40.7128,-74.006
801,34676,13:52:02,14.69.22.13,181.185.89.156,5432,HTTP,Privilege Escalation,Critical,Email,1.0,Detected Privilege Escalation from external source,Team Cymru Malware & ASN Intelligence,Germany,Frankfurt,50.1109,8.6821,United States,San Francisco,37.7749,-122.4194
800,55983,13:52:02,127.60.77.128,69.167.103.105,80,UDP,Botnet Activity,Medium,Application,0.56,Detected Botnet Activity from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,India,Mumbai,19.076,72.8777,United States,New York,40.7128,-74.006
799,10256,13:52:02,22.10.135.87,34.132.110.156,5432,DNS,Port Scan,Critical,Endpoint,0.88,Detected Port Scan from external source,DShield / SANS Internet Storm Center Logs,United States,New York,40.7128,-74.006,India,Mumbai,19.076,72.8777
798,92590,13:52:02,136.13.52.102,98.181.31.207,25,UDP,DNS Tunneling,Critical,DNS,0.99,Detected DNS Tunneling from internal source,CIRT Threat Intelligence Feeds,India,Mumbai,19.076,72.8777,Brazil,São Paulo,-23.5505,-46.6333
797,94746,13:52:02,112.135.204.48,215.62.14.70,21,HTTPS,Man-in-the-Middle,Critical,Email,0.99,Detected Man-in-the-Middle from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Australia,Sydney,-33.8688,151.2093,Germany,Frankfurt,50.1109,8.6821
796,31433,13:52:02,31.139.183.105,229.47.79.137,443,HTTPS,Malware Download,Critical,Endpoint,1.0,Detected Malware Download from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,South Africa,Johannesburg,-26.2041,28.0473,Japan,Tokyo,35.6895,139.6917
